engine_rpm, wheel_rpm, secondary_rpm, sheave_position, brake_position
3072, 145.631073, 0.000000, 22, 0.000000
3022, 142.179428, 0.000000, 29, 0.000000
2935, 71.089714, 0.000000, 30, 0.000000
2916, 72.115730, 0.000000, 24, 0.000000
2839, 144.928238, 0.000000, 15, 0.000000
2783, 75.000000, 0.000000, -6, 0.000000
2846, 71.426193, 0.000000, -9, 0.533779
2590, 73.173233, 0.000000, -58, 0.465552
2500, 0.000000, 0.000000, -40, 0.447492
2608, 0.000000, 0.000000, -28, 0.129097
2792, 0.000000, 0.000000, -5, 0.135117
2715, 0.000000, 0.000000, -17, 0.000000
2804, 0.000000, 0.000000, -7, 0.565217
2738, 0.000000, 0.000000, -12, 0.544482
2779, 0.000000, 0.000000, -10, 0.303010
2822, 0.000000, 0.000000, -12, 0.000000
3158, 0.000000, 0.000000, -2, 0.000000
3143, 0.000000, 0.000000, 28, 0.000000
2833, 72.112267, 0.000000, 32, 0.000000
2164, 72.465523, 0.000000, 18, 0.670234
2179, 72.456421, 0.000000, -59, 0.646154
2167, 0.000000, 0.000000, -44, 0.470234
2051, 0.000000, 0.000000, -61, 0.496321
2184, 0.000000, 0.000000, -78, 0.504348
2185, 0.000000, 0.000000, -51, 0.000000
2687, 0.000000, 0.000000, -41, 0.000000
3354, 0.000000, 0.000000, 15, 0.000000
3172, 0.000000, 0.000000, 47, 0.000000
2839, 71.771706, 0.000000, 49, 0.000000
2496, 71.428230, 0.000000, 36, 0.000000
2634, 142.857834, 0.000000, -7, 0.000000
2743, 72.113998, 0.000000, -5, 0.000000
3128, 71.428917, 0.000000, -5, 0.000000
3128, 72.116776, 0.000000, 15, 0.000000
3162, 71.428230, 0.000000, 29, 0.000000
3104, 71.430275, 0.000000, 50, 0.000000
3091, 146.342178, 0.000000, 41, 0.000000
3122, 142.179428, 0.000000, 68, 0.000000
3098, 143.539978, 0.000000, 55, 0.000000
3094, 143.541367, 0.000000, 88, 0.000000
3068, 144.230759, 0.000000, 87, 0.000000
2947, 71.428230, 0.000000, 95, 0.000000
2538, 71.770332, 0.000000, 88, 0.000000
2394, 71.428917, 0.000000, 46, 0.085619
2556, 71.427887, 0.000000, -16, 0.254181
2786, 72.115730, 0.000000, -15, 0.000000
2802, 71.087013, 0.000000, -10, 0.373244
2715, 72.118156, 0.000000, -12, 0.000000
2569, 0.000000, 0.000000, -25, 0.000000
2408, 72.107758, 0.000000, -31, 0.000000
2617, 71.757629, 0.000000, -29, 0.000000
3128, 74.998505, 0.000000, 1, 0.000000
3271, 0.000000, 0.000000, 54, 0.000000
2865, 71.428230, 0.000000, 55, 0.000000
2945, 75.000000, 0.000000, 44, 0.000000
3116, 144.233551, 0.000000, 42, 0.000000
3047, 142.197617, 0.000000, 60, 0.000000
2971, 71.428917, 0.000000, 45, 0.000000
2937, 71.412247, 0.000000, 52, 0.000000
2942, 144.230072, 0.000000, 47, 0.000000
2964, 71.090385, 0.000000, 43, 0.000000
2973, 72.463768, 0.000000, 41, 0.000000
3027, 145.627533, 0.000000, 39, 0.000000
3083, 71.771706, 0.000000, 42, 0.000000
3031, 142.180771, 0.000000, 52, 0.000000
3043, 71.769646, 0.000000, 42, 0.000000
3054, 71.090050, 0.000000, 52, 0.000000
3041, 72.815887, 0.000000, 47, 0.000000
3051, 144.230072, 0.000000, 66, 0.000000
3049, 145.631073, 0.000000, 58, 0.000000
3053, 142.180771, 0.000000, 71, 0.000000
2847, 144.923325, 0.000000, 78, 0.000000
2592, 150.000000, 0.000000, 61, 0.000000
2567, 71.089714, 0.000000, 16, 0.000000
2613, 71.427887, 0.000000, -20, 0.000000
2725, 72.270348, 0.000000, -20, 0.000000
2730, 72.115379, 0.000000, -15, 0.000000
3214, 71.428917, 0.000000, 10, 0.000000
3192, 72.463768, 0.000000, 33, 0.000000
2944, 72.116776, 0.000000, 40, 0.000000
2875, 71.090050, 0.000000, 40, 0.031438
2755, 71.428917, 0.000000, 27, 0.287625
2654, 71.089371, 0.000000, 4, 0.449498
2581, 71.429596, 0.000000, -24, 0.384615
2253, 74.251183, 0.000000, -29, 0.238796
2183, 0.000000, 0.000000, -58, 0.000000
2414, 75.000000, 0.000000, -38, 0.000000
2203, 0.000000, 0.000000, -30, 0.000000
2088, 0.000000, 0.000000, -51, 0.000000
2113, 0.000000, 0.000000, -50, 0.000000
2087, 0.000000, 0.000000, -50, 0.202676
1934, 0.000000, 0.000000, -67, 0.000000
2143, 0.000000, 0.000000, -53, 0.024080
1932, 0.000000, 0.000000, -59, 0.000000
2438, 0.000000, 0.000000, -48, 0.000000
3999, 0.000000, 0.000000, 13, 0.000000
3560, 72.463066, 0.000000, 125, 0.000000
2338, 142.857147, 0.000000, 156, 0.000000
2746, 142.856461, 0.000000, 100, 0.000000
3589, 143.541367, 0.000000, 68, 0.000000
3792, 144.231461, 0.000000, 105, 0.000000
3801, 215.735245, 0.000000, 205, 0.000000
3685, 218.446594, 0.000000, 174, 0.000000
4304, 216.345108, 0.000000, 151, 0.000000
4801, 217.392349, 0.000000, 129, 0.000000
4981, 217.395508, 0.000000, 116, 0.000000
4990, 218.447662, 0.000000, 136, 0.000000
4685, 217.387115, 0.000000, 195, 0.000000
4504, 218.445541, 0.000000, 169, 0.000000
4408, 219.518631, 0.000000, 206, 0.000000
4238, 216.350311, 0.000000, 187, 0.000000
4154, 294.124847, 0.000000, 198, 0.000000
3914, 291.214050, 0.000000, 199, 0.000000
4058, 218.444489, 0.000000, 189, 0.000000
4105, 287.075836, 0.000000, 189, 0.000000
4030, 291.255066, 0.000000, 206, 0.000000
4041, 291.263550, 0.000000, 186, 0.000000
4074, 288.458771, 0.000000, 204, 0.000000
4009, 295.573792, 0.000000, 194, 0.000000
3967, 294.119080, 0.000000, 188, 0.000000
3799, 291.262146, 0.000000, 194, 0.000000
3823, 218.447662, 0.000000, 189, 0.000000
3667, 219.512192, 0.000000, 192, 0.000000
3416, 294.117645, 0.000000, 189, 0.000000
2968, 144.927536, 0.000000, 190, 0.000000
3158, 285.714294, 0.000000, 200, 0.137793
4083, 220.588242, 0.000000, 176, 0.000000
3922, 218.441299, 0.000000, 213, 0.000000
3502, 218.442368, 0.000000, 192, 0.000000
3478, 215.304825, 0.000000, 179, 0.000000
3713, 219.508987, 0.000000, 209, 0.000000
3874, 216.346146, 0.000000, 191, 0.000000
4404, 214.284683, 0.000000, 177, 0.000000
4543, 288.457367, 0.000000, 192, 0.000000
4379, 217.395508, 0.000000, 215, 0.000000
3987, 291.262146, 0.000000, 206, 0.000000
3342, 217.386063, 0.000000, 205, 0.000000
2971, 291.267792, 0.000000, 204, 0.000000
2784, 215.311005, 0.000000, 204, 0.000000
2900, 214.286743, 0.000000, 191, 0.000000
3077, 216.805817, 0.000000, 171, 0.000000
2726, 142.856461, 0.000000, 182, 0.000000
2920, 217.390259, 0.000000, 159, 0.000000
3307, 216.346146, 0.000000, 159, 0.000000
3267, 216.366959, 0.000000, 195, 0.000000
3054, 217.390259, 0.000000, 200, 0.000000
3156, 216.346146, 0.000000, 185, 0.000000
2944, 218.446594, 0.000000, 215, 0.000000
2716, 218.442368, 0.000000, 200, 0.000000
2646, 142.180771, 0.000000, 187, 0.000000
2809, 220.594711, 0.000000, 135, 0.000000
3216, 146.332184, 0.000000, 129, 0.000000
3531, 142.857834, 0.000000, 167, 0.000000
3370, 144.931732, 0.000000, 218, 0.000000
2970, 144.214828, 0.000000, 205, 0.000000
3261, 220.630417, 0.000000, 183, 0.000000
3731, 218.450836, 0.000000, 206, 0.000000
3670, 217.390259, 0.000000, 194, 0.000000
4029, 220.582825, 0.000000, 177, 0.000000
4557, 216.343033, 0.000000, 162, 0.000000
5005, 218.452972, 0.000000, 150, 0.000000
4693, 217.393402, 0.000000, 190, 0.000000
4334, 218.447662, 0.000000, 217, 0.000000
4364, 287.079956, 0.000000, 194, 0.000000
4814, 291.269226, 0.000000, 179, 0.000000
5161, 292.682922, 0.000000, 163, 0.000000
5340, 287.081329, 0.000000, 160, 0.000000
4882, 288.455994, 0.000000, 206, 0.000000
4104, 295.559235, 0.000000, 201, 0.000000
2951, 221.680328, 0.000000, 190, 0.000000
2318, 214.289795, 0.000000, 189, 0.000000
2888, 217.386063, 0.000000, 135, 0.000000
4550, 219.515411, 0.000000, 104, 0.000000
5234, 213.838699, 0.000000, 122, 0.000000
4876, 291.263550, 0.000000, 201, 0.000000
4185, 287.079956, 0.000000, 172, 0.000000
4309, 217.390259, 0.000000, 162, 0.000000
4376, 214.286743, 0.000000, 190, 0.000000
4097, 289.853668, 0.000000, 179, 0.000000
4276, 291.209839, 0.000000, 161, 0.000000
4229, 216.350311, 0.000000, 145, 0.000000
4478, 220.588242, 0.000000, 128, 0.000000
4817, 216.323273, 0.000000, 105, 0.000000
5082, 215.304825, 0.000000, 83, 0.000000
5266, 214.283661, 0.000000, 60, 0.000000
5332, 143.537918, 0.000000, 31, 0.000000
5353, 217.390259, 0.000000, 33, 0.000000
5104, 144.928238, 0.000000, 116, 0.000000
4342, 217.392349, 0.000000, 197, 0.000000
3575, 213.269135, 0.000000, 201, 0.000000
3566, 219.523972, 0.000000, 177, 0.000000
3073, 220.582825, 0.000000, 164, 0.000000
2147483647, 220.583908, 0.000000, 196, 0.000000
3103, 219.512192, 0.000000, 194, 0.000000
2982, 218.451904, 0.000000, 191, 0.000000
3168, 220.582825, 0.000000, 183, 0.000000
3053, 213.275192, 0.000000, 176, 0.000000
3129, 216.347183, 0.000000, 174, 0.000000
4115, 218.450836, 0.000000, 159, 0.000000
4203, 214.285721, 0.000000, 210, 0.000000
3151, 218.446594, 0.000000, 196, 0.000000
3186, 214.285721, 0.000000, 192, 0.000000
3584, 217.392349, 0.000000, 189, 0.000000
3836, 219.505768, 0.000000, 180, 0.000000
3063, 220.588242, 0.000000, 180, 0.000000
3638, 291.262146, 0.000000, 175, 0.000000
4125, 215.305862, 0.000000, 160, 0.000000
3549, 218.441299, 0.000000, 198, 0.000000
3852, 218.441299, 0.000000, 195, 0.000000
4359, 292.682922, 0.000000, 179, 0.000000
3665, 215.304825, 0.000000, 177, 0.000000
3895, 288.462921, 0.000000, 175, 0.000000
4021, 220.138245, 0.000000, 170, 0.000000
3650, 291.272034, 0.000000, 169, 0.000000
4404, 293.487518, 0.000000, 171, 0.000000
3586, 219.513260, 0.000000, 167, 0.000000
3583, 217.390259, 0.000000, 182, 0.000000
3894, 217.394455, 0.000000, 165, 0.000000
3655, 292.684357, 0.000000, 186, 0.185284
3657, 216.348236, 0.000000, 169, 0.459532
4074, 289.849487, 0.000000, 171, 0.000000
4133, 285.712921, 0.000000, 209, 0.000000
3544, 221.680328, 0.000000, 199, 0.053512
4134, 288.474030, 0.000000, 182, 0.020067
3781, 288.422699, 0.000000, 178, 0.000000
4180, 288.461517, 0.000000, 166, 0.000000
3921, 292.735779, 0.000000, 173, 0.000000
4399, 291.262146, 0.000000, 167, 0.000000
3598, 289.856476, 0.000000, 205, 0.000000
4050, 288.460144, 0.000000, 182, 0.000000
4217, 288.461517, 0.000000, 169, 0.000000
3911, 219.514328, 0.000000, 168, 0.214716
3860, 285.717010, 0.000000, 197, 0.000000
3696, 214.732559, 0.000000, 180, 0.000000
3708, 215.311005, 0.000000, 174, 0.000000
4203, 288.458771, 0.000000, 165, 0.000000
3999, 215.312042, 0.000000, 186, 0.000000
3728, 292.058899, 0.000000, 190, 0.000000
4299, 219.518631, 0.000000, 177, 0.000000
4014, 288.460144, 0.000000, 173, 0.000000
4235, 291.270630, 0.000000, 163, 0.000000
4498, 287.086823, 0.000000, 193, 0.000000
3998, 289.853668, 0.000000, 188, 0.000000
3459, 220.589325, 0.000000, 182, 0.000000
3929, 216.779724, 0.000000, 178, 0.000000
4543, 291.255066, 0.000000, 165, 0.000000
4233, 289.060486, 0.000000, 185, 0.000000
4217, 220.582825, 0.000000, 192, 0.000000
3749, 217.387115, 0.000000, 179, 0.000000
3456, 219.511124, 0.000000, 179, 0.000000
4168, 223.881699, 0.000000, 171, 0.000000
3844, 291.262146, 0.000000, 170, 0.000000
4058, 292.691498, 0.000000, 178, 0.000000
3882, 289.846649, 0.000000, 159, 0.000000
3820, 289.849487, 0.000000, 208, 0.000000
3564, 219.512192, 0.000000, 184, 0.000000
3299, 287.088196, 0.000000, 183, 0.000000
3805, 215.312042, 0.000000, 173, 0.000000
3518, 289.853668, 0.000000, 170, 0.000000
4236, 218.452972, 0.000000, 164, 0.000000
4481, 294.110443, 0.000000, 189, 0.000000
4376, 216.346146, 0.000000, 164, 0.000000
4726, 291.262146, 0.000000, 184, 0.000000
4499, 288.464325, 0.000000, 182, 0.000000
4640, 218.452972, 0.000000, 168, 0.000000
4934, 291.208435, 0.000000, 172, 0.000000
4949, 287.854004, 0.000000, 204, 0.000000
4478, 364.079437, 0.000000, 184, 0.000000
3918, 219.038864, 0.000000, 183, 0.000000
4745, 358.853394, 0.000000, 173, 0.000000
4893, 290.466888, 0.000000, 165, 0.706354
4006, 295.566498, 0.000000, 136, 0.349164
5042, 216.351364, 0.000000, 89, 0.016053
5223, 217.368210, 0.000000, 82, 0.000000
5430, 284.348053, 0.000000, 52, 0.298328
5449, 213.270142, 0.000000, 127, 0.259532
4745, 285.697968, 0.000000, 161, 0.268896
4537, 217.386063, 0.000000, 138, 0.000000
5059, 222.766769, 0.000000, 123, 0.000000
4615, 218.462509, 0.000000, 156, 0.715050
3919, 214.279587, 0.000000, 108, 0.000000
5122, 218.439178, 0.000000, 110, 0.000000
5102, 220.588242, 0.000000, 198, 0.000000
4334, 295.566498, 0.000000, 202, 0.010033
4282, 216.800598, 0.000000, 174, 0.074916
4736, 287.099213, 0.000000, 160, 0.171906
4988, 289.843872, 0.000000, 194, 0.242140
4533, 364.079437, 0.000000, 190, 0.000000
4018, 219.512192, 0.000000, 159, 0.682943
4089, 221.684708, 0.000000, 60, 0.521739
4319, 215.301727, 0.000000, -17, 0.141806
4602, 142.865982, 0.000000, 56, 0.000000
4697, 214.286743, 0.000000, 188, 0.000000
3989, 216.782852, 0.000000, 202, 0.005351
3806, 215.304825, 0.000000, 176, 0.345151
4251, 289.856476, 0.000000, 164, 0.000000
4527, 219.044189, 0.000000, 184, 0.000000
4448, 289.856476, 0.000000, 178, 0.000000
4643, 287.082733, 0.000000, 166, 0.000000
4907, 289.862091, 0.000000, 173, 0.000000
4455, 288.467102, 0.000000, 202, 0.000000
4474, 292.682922, 0.000000, 181, 0.000000
4776, 292.684357, 0.000000, 172, 0.000000
4842, 285.712921, 0.000000, 168, 0.000000
4841, 289.853668, 0.000000, 179, 0.000000
4805, 292.728607, 0.000000, 157, 0.000000
5037, 292.682922, 0.000000, 208, 0.000000
4440, 292.682922, 0.000000, 206, 0.000000
4519, 292.682922, 0.000000, 185, 0.000000
4130, 291.286163, 0.000000, 163, 0.585284
4732, 216.305603, 0.000000, 99, 0.627425
4872, 288.442139, 0.000000, 46, 0.000000
5311, 215.361496, 0.000000, 40, 0.000000
5331, 215.316162, 0.000000, 134, 0.014047
4124, 217.384995, 0.000000, 190, 0.039465
3776, 216.351364, 0.000000, 169, 0.127759
4178, 217.391296, 0.000000, 155, 0.176589
4637, 218.396774, 0.000000, 138, 0.181271
4707, 218.445541, 0.000000, 110, 0.171237
4820, 216.345108, 0.000000, 94, 0.153177
4336, 222.772263, 0.000000, 118, 0.198662
4044, 217.380798, 0.000000, 203, 0.096321
3733, 284.361542, 0.000000, 173, 0.212040
4084, 220.578506, 0.000000, 160, 0.137793
4250, 216.339920, 0.000000, 146, 0.174582
4663, 215.307907, 0.000000, 128, 0.141806
4751, 217.391296, 0.000000, 113, 0.149164
4654, 291.264954, 0.000000, 177, 0.393311
4312, 285.714294, 0.000000, 180, 0.109030
4459, 288.467102, 0.000000, 169, 0.016722
4552, 288.455994, 0.000000, 166, 0.000000
4590, 288.462921, 0.000000, 170, 0.000000
4623, 289.243042, 0.000000, 171, 0.000000
4370, 289.856476, 0.000000, 174, 0.000000
3768, 289.853668, 0.000000, 173, 0.000000
3892, 287.081329, 0.000000, 168, 0.000000
4188, 289.862091, 0.000000, 170, 0.000000
4181, 217.983124, 0.000000, 181, 0.000000
4215, 292.718628, 0.000000, 166, 0.000000
4271, 218.445541, 0.000000, 173, 0.000000
4207, 294.119080, 0.000000, 162, 0.000000
3895, 217.386063, 0.000000, 195, 0.000000
3566, 287.074463, 0.000000, 197, 0.000000
3452, 216.370087, 0.000000, 189, 0.584615
3479, 216.351364, 0.000000, 131, 0.610033
3778, 218.415863, 0.000000, -19, 0.476923
3655, 142.178741, 0.000000, -44, 0.322408
3752, 213.830566, 0.000000, 52, 0.000000
3704, 216.928101, 0.000000, 194, 0.000000
3230, 218.442368, 0.000000, 171, 0.000000
3087, 216.349274, 0.000000, 167, 0.477592
3240, 219.502563, 0.000000, 169, 0.395318
3340, 219.505768, 0.000000, 163, 0.486957
3328, 218.441299, 0.000000, 172, 0.417391
3346, 143.564713, 0.000000, 76, 0.000000
3632, 142.859863, 0.000000, 63, 0.000000
3708, 144.230759, 0.000000, 147, 0.535117
3596, 144.917740, 0.000000, 146, 0.226087
3886, 214.284683, 0.000000, 95, 0.284281
4384, 144.926834, 0.000000, 132, 0.145819
4086, 214.314301, 0.000000, 193, 0.169900
3790, 288.462921, 0.000000, 168, 0.108361
3985, 218.445541, 0.000000, 159, 0.138462
3975, 285.715668, 0.000000, 212, 0.094983
3854, 288.412994, 0.000000, 201, 0.131773
4316, 284.353455, 0.000000, 178, 0.125753
4659, 287.089569, 0.000000, 168, 0.108361
4751, 292.682922, 0.000000, 170, 0.060870
4751, 291.269226, 0.000000, 172, 0.000000
4746, 288.461517, 0.000000, 159, 0.050836
4247, 285.712921, 0.000000, 208, 0.023411
4128, 288.462921, 0.000000, 203, 0.020067
4271, 289.846649, 0.000000, 180, 0.041472
4498, 285.714294, 0.000000, 167, 0.000000
4585, 293.296722, 0.000000, 176, 0.000000
4496, 217.395508, 0.000000, 195, 0.000000
4478, 291.262146, 0.000000, 174, 0.128428
4653, 288.450439, 0.000000, 165, 0.523077
4722, 292.677216, 0.000000, 151, 0.509699
4837, 288.474030, 0.000000, 134, 0.505686
4647, 284.358856, 0.000000, 147, 0.480936
4084, 284.358856, 0.000000, 202, 0.359866
3934, 289.867676, 0.000000, 177, 0.092308
4427, 287.818115, 0.000000, 167, 0.181940
4301, 213.269135, 0.000000, 169, 0.716388
3339, 217.391296, 0.000000, 142, 0.405351
4481, 144.940140, 0.000000, 55, 0.668896
4669, 213.269135, 0.000000, 9, 0.041472
5280, 144.924744, 0.000000, 70, 0.000000
4955, 222.772263, 0.000000, 190, 0.052174
3728, 218.451904, 0.000000, 195, 0.149164
3549, 218.442368, 0.000000, 171, 0.180602
4100, 219.511124, 0.000000, 173, 0.187291
4194, 218.447662, 0.000000, 195, 0.159866
3977, 216.345108, 0.000000, 176, 0.000000
3734, 218.439178, 0.000000, 175, 0.000000
4123, 213.269135, 0.000000, 168, 0.000000
4130, 291.267792, 0.000000, 174, 0.000000
4335, 217.396561, 0.000000, 168, 0.000000
4305, 218.446594, 0.000000, 204, 0.000000
4103, 289.848083, 0.000000, 185, 0.032776
3917, 218.441299, 0.000000, 178, 0.076254
3860, 287.081329, 0.000000, 177, 0.078930
3975, 288.497589, 0.000000, 176, 0.026756
4239, 288.453217, 0.000000, 172, 0.022074
4525, 215.311005, 0.000000, 164, 0.000000
4740, 292.682922, 0.000000, 194, 0.000000
4678, 289.848083, 0.000000, 181, 0.000000
4983, 285.712921, 0.000000, 169, 0.000000
5016, 364.086517, 0.000000, 172, 0.000000
4407, 294.111877, 0.000000, 183, 0.000000
4380, 289.853668, 0.000000, 177, 0.000000
4367, 294.119080, 0.000000, 173, 0.107692
4346, 364.084717, 0.000000, 168, 0.555853
4289, 288.442139, 0.000000, 129, 0.123746
4492, 215.303802, 0.000000, 141, 0.540468
4356, 216.323273, 0.000000, 79, 0.000000
4947, 215.301727, 0.000000, 53, 0.331104
4717, 216.331604, 0.000000, 43, 0.000000
4786, 144.924744, 0.000000, 28, 0.000000
4753, 147.061707, 0.000000, 58, 0.000000
4446, 146.342178, 0.000000, 163, 0.000000
3539, 145.633896, 0.000000, 176, 0.000000
3851, 292.690063, 0.000000, 155, 0.000000
4324, 219.550751, 0.000000, 139, 0.000000
4413, 217.391296, 0.000000, 163, 0.000000
3879, 292.682922, 0.000000, 207, 0.000000
3886, 217.396561, 0.000000, 186, 0.000000
4008, 294.111877, 0.000000, 176, 0.000000
4000, 287.090942, 0.000000, 173, 0.114381
3842, 289.862091, 0.000000, 159, 0.416722
3915, 144.227997, 0.000000, 60, 0.606020
4074, 143.549606, 0.000000, -35, 0.001338
4466, 143.907669, 0.000000, 33, 0.223411
4272, 219.512192, 0.000000, 162, 0.000000
3383, 144.924042, 0.000000, 182, 0.000000
3439, 217.388153, 0.000000, 180, 0.000000
3321, 214.855591, 0.000000, 178, 0.000669
3810, 218.438110, 0.000000, 176, 0.000000
3651, 218.450836, 0.000000, 170, 0.000000
3600, 213.274185, 0.000000, 167, 0.010702
3642, 217.392349, 0.000000, 172, 0.056856
3652, 218.446594, 0.000000, 159, 0.000000
3697, 217.395508, 0.000000, 81, 0.672910
3909, 144.241867, 0.000000, -47, 0.429431
3901, 142.179428, 0.000000, 3, 0.309699
3663, 144.936646, 0.000000, 126, 0.181271
3045, 213.277206, 0.000000, 147, 0.761204
3074, 144.935242, 0.000000, 114, 0.543813
3309, 143.536545, 0.000000, 10, 0.545151
3770, 73.162880, 0.000000, 2, 0.553177
3827, 73.785851, 0.000000, -54, 0.629431
3740, 147.073242, 0.000000, -63, 0.528428
4153, 142.854416, 0.000000, -3, 0.525753
4006, 142.180771, 0.000000, 119, 0.741806
3424, 143.546158, 0.000000, 123, 0.916388
2837, 72.115036, 0.000000, 98, 0.894983
3012, 71.769646, 0.000000, 67, 0.841472
2952, 73.715149, 0.000000, -49, 0.555184
2550, 145.631073, 0.000000, -26, 0.000000
3278, 144.231461, 0.000000, -2, 0.000000
3281, 215.312042, 0.000000, 31, 0.000000
3246, 142.854416, 0.000000, 71, 0.589298
3253, 142.856461, 0.000000, 71, 0.297659
3272, 143.534485, 0.000000, 125, 0.542475
3234, 147.786896, 0.000000, 83, 0.438127
3495, 214.262253, 0.000000, -13, 0.000000
4884, 213.839706, 0.000000, 30, 0.000000
5224, 216.341995, 0.000000, 147, 0.000000
4488, 291.270630, 0.000000, 179, 0.000000
4643, 284.358856, 0.000000, 164, 0.000000
5061, 287.075836, 0.000000, 150, 0.000000
5360, 363.087128, 0.000000, 121, 0.000000
5471, 291.262146, 0.000000, 143, 0.000000
5131, 295.566498, 0.000000, 196, 0.000000
4905, 360.576904, 0.000000, 172, 0.000000
5246, 358.843079, 0.000000, 159, 0.000000
5393, 295.583984, 0.000000, 148, 0.000000
5398, 364.068817, 0.000000, 137, 0.000000
5000, 294.117645, 0.000000, 136, 0.000000
5057, 295.573792, 0.000000, 133, 0.000000
4814, 291.313049, 0.000000, 132, 0.000000
4704, 289.855072, 0.000000, 148, 0.000000
4355, 293.306732, 0.000000, 141, 0.000000
4835, 284.354797, 0.000000, 140, 0.000000
4828, 292.682922, 0.000000, 138, 0.000000
3957, 284.360199, 0.000000, 134, 0.000000
4402, 291.263550, 0.000000, 143, 0.000000
4767, 291.253632, 0.000000, 135, 0.000000
5106, 284.358856, 0.000000, 136, 0.000000
4926, 364.144836, 0.000000, 190, 0.000000
3906, 362.240082, 0.000000, 173, 0.000000
3614, 294.162354, 0.000000, 169, 0.000000
4300, 216.344070, 0.000000, 157, 0.000000
4455, 284.360199, 0.000000, 148, 0.000000
4753, 295.566498, 0.000000, 139, 0.000000
4687, 288.461517, 0.000000, 136, 0.000000
4472, 355.460327, 0.000000, 134, 0.000000
4610, 215.309967, 0.000000, 154, 0.000000
4594, 289.856476, 0.000000, 132, 0.000000
4824, 294.110443, 0.000000, 135, 0.000000
4667, 291.253632, 0.000000, 195, 0.000000
4373, 364.079437, 0.000000, 164, 0.000000
4614, 291.253632, 0.000000, 155, 0.000000
4668, 284.360199, 0.000000, 147, 0.000000
4720, 289.863464, 0.000000, 143, 0.000000
4746, 288.460144, 0.000000, 139, 0.000000
4793, 291.262146, 0.000000, 135, 0.000000
4724, 285.764648, 0.000000, 144, 0.000000
4614, 292.682922, 0.000000, 140, 0.000000
4441, 289.862091, 0.000000, 140, 0.000000
4343, 289.862091, 0.000000, 161, 0.000000
4517, 287.081329, 0.000000, 139, 0.000000
4783, 358.860260, 0.000000, 133, 0.000000
4762, 219.512192, 0.000000, 159, 0.000000
4536, 294.126282, 0.000000, 148, 0.000000
4786, 289.860687, 0.000000, 136, 0.000000
4927, 288.468475, 0.000000, 134, 0.000000
4238, 292.684357, 0.000000, 175, 0.000000
3407, 289.862091, 0.000000, 173, 0.000000
3346, 218.462509, 0.000000, 169, 0.907023
3295, 219.527176, 0.000000, 144, 0.623411
3571, 214.286743, 0.000000, 131, 0.193980
4138, 214.285721, 0.000000, 134, 0.000000
3589, 216.938568, 0.000000, 170, 0.679599
3304, 218.446594, 0.000000, 145, 0.787291
3128, 143.908371, 0.000000, 121, 0.806020
3178, 217.354553, 0.000000, 8, 0.206020
3753, 144.925430, 0.000000, -17, 0.000000
4589, 215.319244, 0.000000, 74, 0.000000
3819, 215.308945, 0.000000, 196, 0.000000
3049, 218.446594, 0.000000, 164, 0.000000
3462, 216.310806, 0.000000, 147, 0.000000
3741, 220.588242, 0.000000, 134, 0.000000
3770, 221.057449, 0.000000, 120, 0.307692
3239, 215.333679, 0.000000, 111, 0.745151
3640, 147.762131, 0.000000, -6, 0.663545
4394, 145.639542, 0.000000, -50, 0.000000
4771, 145.628952, 0.000000, 21, 0.000000
4678, 215.312042, 0.000000, 142, 0.000000
3218, 146.341461, 0.000000, 175, 0.000000
3059, 219.517548, 0.000000, 153, 0.000000
3514, 220.588242, 0.000000, 139, 0.412709
3739, 215.305862, 0.000000, 122, 1.038796
3815, 214.262253, 0.000000, 64, 0.000000
4011, 217.391296, 0.000000, 90, 0.000000
4098, 287.082733, 0.000000, 196, 0.000000
3438, 287.132172, 0.000000, 203, 0.000000
3589, 292.682922, 0.000000, 172, 0.000000
4119, 287.081329, 0.000000, 155, 0.000000
4588, 288.467102, 0.000000, 138, 0.000000
4782, 362.320587, 0.000000, 121, 0.000000
4744, 288.461517, 0.000000, 182, 0.000000
4201, 360.583862, 0.000000, 170, 0.000000
4462, 289.856476, 0.000000, 153, 0.000000
4750, 289.832672, 0.000000, 143, 0.000000
4810, 292.682922, 0.000000, 128, 0.000000
4846, 289.066071, 0.000000, 164, 0.000000
4404, 294.117645, 0.000000, 182, 0.000000
4511, 289.862091, 0.000000, 164, 0.000000
4792, 364.077667, 0.000000, 153, 0.000000
4897, 369.467224, 0.000000, 147, 0.000000
4839, 294.124847, 0.000000, 140, 0.000000
4431, 292.682922, 0.000000, 139, 0.000000
4377, 285.714294, 0.000000, 137, 0.000000
4415, 288.412994, 0.000000, 134, 0.000000
4562, 291.264954, 0.000000, 153, 0.000000
4358, 287.089569, 0.000000, 141, 0.000000
4574, 288.460144, 0.000000, 135, 0.000000
4569, 295.560669, 0.000000, 152, 0.000000
4481, 294.160919, 0.000000, 142, 0.656856
4453, 285.682983, 0.000000, 115, 0.310368
4520, 213.292374, 0.000000, 128, 0.727759
4335, 217.382904, 0.000000, 79, 0.366555
4557, 284.358856, 0.000000, 94, 0.000000
4503, 218.451904, 0.000000, 191, 0.000000
3548, 220.583908, 0.000000, 196, 0.000000
3246, 216.346146, 0.000000, 164, 0.000000
3486, 221.674881, 0.000000, 146, 0.000000
3788, 215.312042, 0.000000, 130, 0.000000
3920, 218.452972, 0.000000, 148, 0.000000
