time_ms,rl_rpm,rl_rpm_raw,rr_rpm,rr_rpm_raw,speed_mph,fl_rpm,fr_rpm,fuel_consumed_l,fuel_remaining_l,engine_rpm,secondary_rpm,mode,status,temperature_c,brake_pot,motor_setpoint,motor_position
41250,106.60,100.00,124.49,100.00,7.56,0.00,0.00,0.0000,6.0000,2555.85,0.00,0,0,0.00,0.00,8445,9334
41450,117.45,150.00,118.37,100.00,7.72,0.00,0.00,0.0000,6.0000,2581.92,0.00,0,0,0.00,0.00,7286,7783
41650,113.09,100.00,113.78,100.00,7.42,0.00,0.00,0.0000,6.0000,2685.07,0.00,0,0,0.00,0.00,8574,7188
41850,109.82,100.00,110.33,100.00,7.20,0.00,0.00,0.0000,6.0000,2700.45,0.00,0,0,0.00,0.00,8766,8393
42050,107.36,100.00,132.75,200.00,7.86,0.00,0.00,0.0000,6.0000,2706.74,0.00,0,0,0.00,0.00,8845,8555
42250,105.52,100.00,162.06,250.00,8.76,0.00,0.00,0.0000,6.0000,2761.80,0.00,0,0,0.00,0.00,9533,9325
42450,104.14,100.00,171.55,200.00,9.02,0.00,0.00,0.0000,6.0000,2744.35,0.00,0,0,0.00,0.00,9315,9760
42650,115.61,150.00,153.66,99.99,8.81,0.00,0.00,0.0000,6.0000,2802.81,0.00,0,0,0.00,0.00,10045,9582
42850,111.70,100.00,140.25,100.00,8.25,0.00,0.00,0.0000,6.0000,2898.75,0.00,0,0,0.00,0.00,11243,10410
43050,121.28,150.00,155.18,200.00,9.05,0.00,0.00,0.0000,6.0000,2932.93,0.00,0,0,0.00,0.00,11669,11224
43250,128.46,150.00,166.39,200.00,9.65,0.00,0.00,0.0000,6.0000,2940.53,0.00,0,0,0.00,0.00,11800,11919
43450,121.34,100.00,199.79,300.00,10.51,0.00,0.00,0.0000,6.0000,2935.64,0.00,0,0,0.00,0.00,11836,11965
43650,128.51,150.00,224.84,299.99,11.56,0.00,0.00,0.0000,6.0000,2994.12,0.00,0,0,0.00,0.00,12434,12417
43850,133.88,150.00,206.13,150.01,11.13,0.00,0.00,0.0000,6.0000,3029.59,0.00,0,0,0.00,0.00,12877,12514
44050,137.91,150.00,217.10,250.00,11.62,0.00,0.00,0.0000,6.0000,2986.52,0.00,0,0,0.00,0.00,12721,12748
44250,140.93,150.00,212.82,200.00,11.58,0.00,0.00,0.0000,6.0000,2948.40,0.00,0,0,0.00,0.00,12334,12438
44450,143.20,150.00,159.62,0.00,9.91,0.00,0.00,0.0000,6.0000,2958.38,0.00,0,0,0.00,0.00,11987,12067
44650,157.40,200.00,169.71,199.99,10.70,0.00,0.00,0.0000,6.0000,2942.95,0.00,0,0,0.00,0.00,12125,12240
44850,143.05,100.00,152.28,100.01,9.66,0.00,0.00,0.0000,6.0000,2936.63,0.00,0,0,0.00,0.00,11916,12043
45050,144.79,150.00,114.21,0.00,8.48,0.00,0.00,0.0000,6.0000,2916.45,0.00,0,0,0.00,0.00,11551,11719
45250,146.09,150.00,85.66,0.00,7.58,0.00,0.00,0.0000,6.0000,2847.70,0.00,0,0,0.00,0.00,10828,11133
45450,147.07,150.00,114.25,200.00,8.55,0.00,0.00,0.0000,6.0000,2701.46,0.00,0,0,0.00,0.00,9509,10107
45650,135.30,100.00,123.18,149.99,8.46,0.00,0.00,0.0000,6.0000,2615.96,0.00,0,0,0.00,0.00,8019,8788
45850,126.48,100.00,279.89,750.02,13.30,0.00,0.00,0.0000,6.0000,2546.06,0.00,0,0,0.00,0.00,6838,7457
46050,119.86,100.00,234.92,100.00,11.61,0.00,0.00,0.0000,6.0000,2552.30,0.00,0,0,0.00,0.00,6916,6800
46250,114.89,100.00,238.69,250.00,11.57,0.00,0.00,0.0000,6.0000,2519.98,0.00,0,0,0.00,0.00,6513,6762
46450,98.67,50.00,229.02,200.00,10.72,0.00,0.00,0.0000,6.0000,2501.63,0.00,0,0,0.00,0.00,6284,6600
46650,99.00,100.00,209.26,149.99,10.09,0.00,0.00,0.0000,6.0000,2494.11,0.00,0,0,0.00,0.00,6190,6484
46850,99.25,100.00,206.95,200.01,10.02,0.00,0.00,0.0000,6.0000,2398.55,0.00,0,0,0.00,0.00,4996,5767
47050,86.94,50.00,217.71,250.00,9.97,0.00,0.00,0.0000,6.0000,2249.32,0.00,0,0,0.00,0.00,3133,4255
47250,77.70,50.00,175.78,50.00,8.30,0.00,0.00,0.0000,6.0000,2134.12,0.00,0,0,0.00,0.00,1694,2467
47450,58.28,0.00,194.34,250.01,8.27,0.00,0.00,0.0000,6.0000,2075.42,0.00,0,0,0.00,0.00,961,1608
47650,56.21,50.00,258.25,449.97,10.29,0.00,0.00,0.0000,6.0000,2030.89,0.00,0,0,0.00,0.00,405,548
47850,42.16,0.00,243.69,200.01,9.35,0.00,0.00,0.0000,6.0000,1998.25,0.00,0,0,0.00,0.00,0,441
48050,31.62,0.00,220.27,150.00,8.24,0.00,0.00,0.0000,6.0000,2006.71,0.00,0,0,0.00,0.00,103,367
48250,23.71,0.00,240.20,300.00,8.64,0.00,0.00,0.0000,6.0000,2180.35,0.00,0,0,0.00,0.00,2272,176
48450,17.78,0.00,180.15,0.00,6.48,0.00,0.00,0.0000,6.0000,2468.11,0.00,0,0,0.00,0.00,5865,1346
48650,13.34,0.00,135.11,0.00,4.86,0.00,0.00,0.0000,6.0000,2545.98,0.00,0,0,0.00,0.00,6837,4453
48850,10.00,0.00,101.33,0.00,3.64,0.00,0.00,0.0000,6.0000,2558.35,0.00,0,0,0.00,0.00,6992,6978
49050,20.00,50.00,88.50,50.00,3.55,0.00,0.00,0.0000,6.0000,2510.94,0.00,0,0,0.00,0.00,6400,7179
49250,27.50,50.00,103.88,150.00,4.30,0.00,0.00,0.0000,6.0000,2451.84,0.00,0,0,0.00,0.00,5662,6305
49450,45.63,100.00,102.91,100.00,4.86,0.00,0.00,0.0000,6.0000,2532.91,0.00,0,0,0.00,0.00,6674,6389
49650,46.72,50.00,102.18,99.99,4.87,0.00,0.00,0.0000,6.0000,2633.00,0.00,0,0,0.00,0.00,7924,7284
49850,60.04,100.00,89.13,50.00,4.88,0.00,0.00,0.0000,6.0000,2679.12,0.00,0,0,0.00,0.00,8500,8103
50050,82.53,150.00,129.35,250.01,6.93,0.00,0.00,0.0000,6.0000,2698.01,0.00,0,0,0.00,0.00,8736,8418
50250,86.90,100.00,147.01,200.00,7.65,0.00,0.00,0.0000,6.0000,2758.22,0.00,0,0,0.00,0.00,9488,8800
50450,90.17,100.00,147.76,150.00,7.79,0.00,0.00,0.0000,6.0000,2822.89,0.00,0,0,0.00,0.00,10295,9689
50650,105.13,150.00,160.82,200.00,8.70,0.00,0.00,0.0000,6.0000,2809.38,0.00,0,0,0.00,0.00,10127,10194
50850,103.85,100.00,170.62,200.01,8.98,0.00,0.00,0.0000,6.0000,2843.84,0.00,0,0,0.00,0.00,10557,10069
51050,115.39,150.00,190.46,250.00,10.01,0.00,0.00,0.0000,6.0000,2849.96,0.00,0,0,0.00,0.00,10633,10410
51250,111.54,100.00,180.35,150.00,9.55,0.00,0.00,0.0000,6.0000,2846.06,0.00,0,0,0.00,0.00,10585,10729
51450,121.15,150.00,135.26,0.00,8.39,0.00,0.00,0.0000,6.0000,2863.58,0.00,0,0,0.00,0.00,10804,10383
51650,128.37,150.00,138.94,149.99,8.75,0.00,0.00,0.0000,6.0000,2887.46,0.00,0,0,0.00,0.00,11102,10964
51850,121.27,100.00,191.71,350.02,10.24,0.00,0.00,0.0000,6.0000,2867.82,0.00,0,0,0.00,0.00,10856,10966
52050,128.46,150.00,168.78,100.00,9.73,0.00,0.00,0.0000,6.0000,2920.26,0.00,0,0,0.00,0.00,11511,10995
52250,133.84,150.00,214.09,349.99,11.39,0.00,0.00,0.0000,6.0000,2941.74,0.00,0,0,0.00,0.00,11779,11399
52450,137.88,150.00,223.06,250.00,11.81,0.00,0.00,0.0000,6.0000,2950.54,0.00,0,0,0.00,0.00,11889,11852
52650,140.91,150.00,217.30,199.99,11.72,0.00,0.00,0.0000,6.0000,2979.74,0.00,0,0,0.00,0.00,12254,12189
52850,143.18,150.00,262.98,400.02,13.29,0.00,0.00,0.0000,6.0000,3031.70,0.00,0,0,0.00,0.00,12903,12380
53050,144.89,150.00,284.73,350.00,14.06,0.00,0.00,0.0000,6.0000,3052.99,0.00,0,0,0.00,0.00,13169,12784
53250,146.17,150.00,301.05,350.00,14.64,0.00,0.00,0.0000,6.0000,3087.30,0.00,0,0,0.00,0.00,13597,13242
53450,159.62,200.00,325.79,400.00,15.89,0.00,0.00,0.0000,6.0000,3067.76,0.00,0,0,0.00,0.00,13776,13641
53650,157.22,150.00,306.84,249.99,15.19,0.00,0.00,0.0000,6.0000,3120.23,0.00,0,0,0.00,0.00,14326,14086
53850,167.91,200.00,292.63,250.01,15.07,0.00,0.00,0.0000,6.0000,3167.33,0.00,0,0,0.00,0.00,14894,14560
54050,175.94,200.00,219.47,0.00,12.94,0.00,0.00,0.0000,6.0000,3218.62,0.00,0,0,0.00,0.00,15700,15263
54250,181.95,200.00,214.60,200.00,12.98,0.00,0.00,0.0000,6.0000,3273.23,0.00,0,0,0.00,0.00,16866,16320
54450,186.46,200.00,210.95,200.00,13.01,0.00,0.00,0.0000,6.0000,3295.59,0.00,0,0,0.00,0.00,18119,17528
54650,189.85,200.00,233.21,299.99,13.84,0.00,0.00,0.0000,6.0000,3271.16,0.00,0,0,0.00,0.00,19251,18709
54850,204.89,250.00,249.91,300.01,14.88,0.00,0.00,0.0000,6.0000,3229.15,0.00,0,0,0.00,0.00,20272,19814
55050,216.16,250.00,262.43,299.99,15.66,0.00,0.00,0.0000,6.0000,3171.94,0.00,0,0,0.00,0.00,21235,20892
55250,224.62,250.00,271.82,300.00,16.25,0.00,0.00,0.0000,6.0000,3096.03,0.00,0,0,0.00,0.00,21883,21691
55450,230.97,250.00,228.87,100.00,15.05,0.00,0.00,0.0000,6.0000,3024.93,0.00,0,0,0.00,0.00,22318,22269
55650,235.73,250.00,171.65,0.00,13.33,0.00,0.00,0.0000,6.0000,2871.65,0.00,0,0,0.00,0.00,21718,21975
55850,226.79,200.00,178.74,200.00,13.27,0.00,0.00,0.0000,6.0000,2901.35,0.00,0,0,0.00,0.00,21141,21339
56050,232.60,250.00,134.05,0.00,12.00,0.00,0.00,0.0000,6.0000,2939.11,0.00,0,0,0.00,0.00,20736,20858
56250,236.95,250.00,175.54,300.00,13.50,0.00,0.00,0.0000,6.0000,2975.06,0.00,0,0,0.00,0.00,20475,20525
56450,240.21,250.00,181.65,200.00,13.81,0.00,0.00,0.0000,6.0000,3055.39,0.00,0,0,0.00,0.00,20620,20510
56650,242.66,250.00,161.24,100.00,13.22,0.00,0.00,0.0000,6.0000,3054.69,0.00,0,0,0.00,0.00,20904,20795
56850,244.49,250.00,120.93,0.00,11.96,0.00,0.00,0.0000,6.0000,3074.88,0.00,0,0,0.00,0.00,21327,21178
57050,245.87,250.00,115.70,100.00,11.83,0.00,0.00,0.0000,6.0000,3096.27,0.00,0,0,0.00,0.00,21862,21670
57250,246.90,250.00,86.77,0.00,10.92,0.00,0.00,0.0000,6.0000,3097.03,0.00,0,0,0.00,0.00,22359,22165
57450,260.18,300.00,140.08,300.00,13.10,0.00,0.00,0.0000,6.0000,3117.82,0.00,0,0,0.00,0.00,23038,22803
57650,257.63,250.00,230.05,499.98,15.96,0.00,0.00,0.0000,6.0000,3134.34,0.00,0,0,0.00,0.00,23842,23574
57850,268.22,300.00,247.55,300.02,16.88,0.00,0.00,0.0000,6.0000,3120.63,0.00,0,0,0.00,0.00,24383,24142
58050,276.17,300.00,235.66,200.00,16.75,0.00,0.00,0.0000,6.0000,3115.01,0.00,0,0,0.00,0.00,24789,24559
58250,282.13,300.00,276.74,400.00,18.29,0.00,0.00,0.0000,6.0000,3112.71,0.00,0,0,0.00,0.00,25412,25187
58450,286.59,300.00,307.56,399.99,19.44,0.00,0.00,0.0000,6.0000,3078.17,0.00,0,0,0.00,0.00,25863,25707
58650,289.95,300.00,230.67,0.00,17.04,0.00,0.00,0.0000,6.0000,3032.02,0.00,0,0,0.00,0.00,26174,26110
58850,304.96,350.00,198.00,100.00,16.46,0.00,0.00,0.0000,6.0000,3105.59,0.00,0,0,0.00,0.00,26575,26364
59050,303.72,300.00,148.50,0.00,14.80,0.00,0.00,0.0000,6.0000,3068.85,0.00,0,0,0.00,0.00,27112,26975
59250,302.79,300.00,236.37,499.99,17.64,0.00,0.00,0.0000,6.0000,2988.20,0.00,0,0,0.00,0.00,27289,27313
59450,314.59,350.00,177.28,0.00,16.10,0.00,0.00,0.0000,6.0000,3005.10,0.00,0,0,0.00,0.00,27288,27278
59650,323.44,350.00,132.96,0.00,14.94,0.00,0.00,0.0000,6.0000,2984.18,0.00,0,0,0.00,0.00,27059,27091
59850,317.58,300.00,99.72,0.00,13.66,0.00,0.00,0.0000,6.0000,3046.00,0.00,0,0,0.00,0.00,27260,27168
60050,325.69,350.00,137.29,250.01,15.15,0.00,0.00,0.0000,6.0000,3071.32,0.00,0,0,0.00,0.00,27614,27472
60250,331.77,350.00,215.47,450.00,17.91,0.00,0.00,0.0000,6.0000,3089.69,0.00,0,0,0.00,0.00,28119,27940
60450,336.32,350.00,161.60,0.00,16.29,0.00,0.00,0.0000,6.0000,3036.74,0.00,0,0,0.00,0.00,28486,28413
60650,339.74,350.00,121.20,0.00,15.08,0.00,0.00,0.0000,6.0000,3015.05,0.00,0,0,0.00,0.00,28639,28609
60850,342.31,350.00,90.90,0.00,14.18,0.00,0.00,0.0000,6.0000,3006.16,0.00,0,0,0.00,0.00,28709,28697
61050,344.23,350.00,68.18,0.00,13.50,0.00,0.00,0.0000,6.0000,3002.52,0.00,0,0,0.00,0.00,28738,28733
61250,358.17,400.00,51.13,0.00,13.39,0.00,0.00,0.0000,6.0000,3033.03,0.00,0,0,0.00,0.00,28856,28790
61450,356.13,350.00,38.35,0.00,12.91,0.00,0.00,0.0000,6.0000,3039.13,0.00,0,0,0.00,0.00,29152,29074
61650,354.60,350.00,28.76,0.00,12.55,0.00,0.00,0.0000,6.0000,3076.51,0.00,0,0,0.00,0.00,29528,29375
61850,365.95,400.00,21.57,0.00,12.68,0.00,0.00,0.0000,6.0000,3031.34,0.00,0,0,0.00,0.00,29822,29760
62050,361.96,350.00,66.18,200.00,14.01,0.00,0.00,0.0000,6.0000,3001.32,0.00,0,0,0.00,0.00,29995,29993
62250,371.47,400.00,87.13,150.00,15.01,0.00,0.00,0.0000,6.0000,3000.54,0.00,0,0,0.00,0.00,30001,30000
62450,378.60,400.00,102.85,150.00,15.76,0.00,0.00,0.0000,6.0000,2420.70,0.00,0,0,0.00,0.00,28957,30116
62650,383.95,400.00,77.14,0.00,15.09,0.00,0.00,0.0000,6.0000,2800.99,0.00,0,0,0.00,0.00,28835,29234
62850,375.46,350.00,57.85,0.00,14.18,0.00,0.00,0.0000,6.0000,3036.57,0.00,0,0,0.00,0.00,28776,28703
63050,381.60,400.00,68.39,100.00,14.73,0.00,0.00,0.0000,6.0000,3158.66,0.00,0,0,0.00,0.00,14488,-6007
63250,386.20,400.00,151.29,400.00,17.59,0.00,0.00,0.0000,6.0000,3183.07,0.00,0,0,0.00,0.00,14793,-5634
63450,377.15,350.00,275.97,650.00,21.37,0.00,0.00,0.0000,6.0000,3121.06,0.00,0,0,0.00,0.00,14019,-3796
63650,382.86,400.00,356.97,599.98,24.21,0.00,0.00,0.0000,6.0000,3089.59,0.00,0,0,0.00,0.00,13626,-5753
63850,387.15,400.00,355.23,350.01,24.29,0.00,0.00,0.0000,6.0000,3160.67,0.00,0,0,0.00,0.00,14513,-5546
64050,390.36,400.00,291.42,100.00,22.31,0.00,0.00,0.0000,6.0000,3123.41,0.00,0,0,0.00,0.00,14048,-4528
64250,392.77,400.00,268.57,200.00,21.64,0.00,0.00,0.0000,6.0000,3050.55,0.00,0,0,0.00,0.00,13138,-3910
64450,394.58,400.00,276.42,299.99,21.96,0.00,0.00,0.0000,6.0000,2988.71,0.00,0,0,0.00,0.00,12366,-4361
64650,383.43,350.00,232.32,100.00,20.15,0.00,0.00,0.0000,6.0000,3067.37,0.00,0,0,0.00,0.00,13348,-5779
64850,387.57,400.00,199.24,100.00,19.20,0.00,0.00,0.0000,6.0000,3145.68,0.00,0,0,0.00,0.00,14326,-5250
65050,390.68,400.00,261.93,450.01,21.36,0.00,0.00,0.0000,6.0000,3105.75,0.00,0,0,0.00,0.00,13828,-3514
65250,393.01,400.00,333.95,549.99,23.79,0.00,0.00,0.0000,6.0000,3123.31,0.00,0,0,0.00,0.00,14047,-6101
65450,394.76,400.00,275.46,100.00,21.93,0.00,0.00,0.0000,6.0000,3200.59,0.00,0,0,0.00,0.00,15012,-6028
65650,396.07,400.00,319.09,449.98,23.40,0.00,0.00,0.0000,6.0000,3220.72,0.00,0,0,0.00,0.00,15263,-4512
65850,397.05,400.00,439.33,800.03,27.37,0.00,0.00,0.0000,6.0000,3038.89,0.00,0,0,0.00,0.00,12993,-3657
66050,397.79,400.00,366.99,150.00,25.03,0.00,0.00,0.0000,6.0000,3055.93,0.00,0,0,0.00,0.00,13205,-4456
66250,398.34,400.00,300.25,100.00,22.86,0.00,0.00,0.0000,6.0000,3054.91,0.00,0,0,0.00,0.00,13193,-4033
66450,398.76,400.00,287.69,250.01,22.46,0.00,0.00,0.0000,6.0000,3022.49,0.00,0,0,0.00,0.00,12788,-4137
66650,399.07,400.00,253.26,149.99,21.35,0.00,0.00,0.0000,6.0000,3106.81,0.00,0,0,0.00,0.00,13841,-5937
66850,399.30,400.00,252.45,250.01,21.33,0.00,0.00,0.0000,6.0000,3214.31,0.00,0,0,0.00,0.00,15183,-5577
67050,399.48,400.00,251.84,250.01,21.31,0.00,0.00,0.0000,6.0000,2996.26,0.00,0,0,0.00,0.00,12460,-3508
67250,374.61,300.00,313.88,499.99,22.53,0.00,0.00,0.0000,6.0000,2690.31,0.00,0,0,0.00,0.00,8640,-5839
67450,355.95,300.00,235.41,0.00,19.35,0.00,0.00,0.0000,6.0000,2518.91,0.00,0,0,0.00,0.00,6499,-7799
67650,329.47,250.00,176.56,0.00,16.56,0.00,0.00,0.0000,6.0000,2258.63,0.00,0,0,0.00,0.00,3249,-7401
67850,284.60,150.00,132.42,0.00,13.65,0.00,0.00,0.0000,6.0000,1875.85,0.00,0,0,0.00,0.00,0,-5567
68050,250.95,150.00,124.31,100.00,12.28,0.00,0.00,0.0000,6.0000,1417.31,0.00,0,0,0.00,0.00,0,-4307
68250,213.21,100.00,93.23,0.00,10.03,0.00,0.00,0.0000,6.0000,1006.45,0.00,0,0,0.00,0.00,0,-4175
68450,159.91,0.00,69.93,0.00,7.52,0.00,0.00,0.0000,6.0000,594.00,0.00,0,0,0.00,0.00,0,-5119
68650,119.93,0.00,52.44,0.00,5.64,0.00,0.00,0.0000,6.0000,243.30,0.00,0,0,0.00,0.00,0,-8203
68850,89.95,0.00,39.33,0.00,4.23,0.00,0.00,0.0000,6.0000,99.66,0.00,0,0,0.00,0.00,0,-9053
69050,67.46,0.00,29.50,0.00,3.17,0.00,0.00,0.0000,6.0000,40.82,0.00,0,0,0.00,0.00,0,-8024
69250,50.60,0.00,22.13,0.00,2.38,0.00,0.00,0.0000,6.0000,16.72,0.00,0,0,0.00,0.00,0,-8353
69450,37.95,0.00,16.59,0.00,1.78,0.00,0.00,0.0000,6.0000,6.85,0.00,0,0,0.00,0.00,0,-9077
69650,28.46,0.00,12.45,0.00,1.34,0.00,0.00,0.0000,6.0000,2.81,0.00,0,0,0.00,0.00,0,-7960
69850,21.35,0.00,9.33,0.00,1.00,0.00,0.00,0.0000,6.0000,1.15,0.00,0,0,0.00,0.00,0,-9232
70050,16.01,0.00,7.00,0.00,0.75,0.00,0.00,0.0000,6.0000,0.47,0.00,0,0,0.00,0.00,0,-11011
70250,12.01,0.00,5.25,0.00,0.56,0.00,0.00,0.0000,6.0000,0.19,0.00,0,0,0.00,0.00,0,-10851
70450,9.01,0.00,3.94,0.00,0.42,0.00,0.00,0.0000,6.0000,0.08,0.00,0,0,0.00,0.00,0,-10124
70650,6.75,0.00,2.95,0.00,0.32,0.00,0.00,0.0000,6.0000,0.03,0.00,0,0,0.00,0.00,0,-9514
70850,5.07,0.00,2.21,0.00,0.24,0.00,0.00,0.0000,6.0000,0.01,0.00,0,0,0.00,0.00,0,-10730
71050,3.80,0.00,1.66,0.00,0.18,0.00,0.00,0.0000,6.0000,0.01,0.00,0,0,0.00,0.00,0,-10055
71250,2.85,0.00,1.25,0.00,0.13,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-9191
71450,2.14,0.00,0.93,0.00,0.10,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-8922
71650,1.60,0.00,0.70,0.00,0.08,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-9360
71850,1.20,0.00,0.53,0.00,0.06,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-10096
72050,0.90,0.00,0.39,0.00,0.04,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-8779
72250,0.68,0.00,0.30,0.00,0.03,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-10219
72450,0.51,0.00,0.22,0.00,0.02,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-9682
72650,0.38,0.00,0.17,0.00,0.02,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-9543
72850,0.29,0.00,0.12,0.00,0.01,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-10660
73050,0.21,0.00,0.09,0.00,0.01,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-9856
73250,0.16,0.00,0.07,0.00,0.01,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-9263
73450,0.12,0.00,0.05,0.00,0.01,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-8832
73650,0.09,0.00,0.04,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-9857
73850,0.07,0.00,0.03,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-10535
74050,0.05,0.00,0.02,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-9193
74250,0.04,0.00,0.02,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-11216
74450,0.03,0.00,0.01,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-11409
74650,0.02,0.00,0.01,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-9535
74850,0.02,0.00,0.01,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-11460
75050,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-11378
75250,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-9929
75450,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-11700
75650,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-11575
75850,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-10064
76050,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-11586
76250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-11077
76450,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-10386
76650,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-10994
76850,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-12693
77050,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-12090
77250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-10289
77450,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-10249
77650,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-12965
77850,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-14102
78050,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-13356
78250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-12105
78450,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-12633
78650,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-11719
78850,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-13725
79050,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-14311
79250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-13289
79450,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-12210
79650,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-12179
79850,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-12221
80050,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-14404
80250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-14295
80450,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-13351
80650,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-12129
80850,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-12182
81050,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-12164
81250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-13546
81450,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-13164
81650,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-12564
81850,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,0.00,0,0,0.00,0.00,0,-12233
