time_us,engine_rpm,wheel_rpm,secondary_rpm,sheave_position,sheave_setpoint,pwm,brake_position
113393895, 3022.651367, 1143.009521, 1636.363647, 305.000000, -35.000000, -3356.800049, 0.342475
113617586, 2461.510498, 2325.000000, 1470.501831, 265.000000, -35.000000, -2854.977295, 0.515050
113849925, 2125.424316, 2775.000000, 1272.819824, 209.000000, -35.000000, -2854.977295, 0.490970
114071852, 2062.417725, 4200.000000, 892.920898, 139.000000, -35.000000, -2854.977295, 0.476923
114293902, 2104.031250, 2025.000000, 714.285706, 60.000000, -35.000000, -2854.977295, 0.418729
114516423, 2162.096680, 899.955017, 541.311096, -24.000000, -23.274622, 124.180405, 0.224080
114738829, 2216.627930, 1279.451050, 363.609924, -69.000000, -20.835066, 482.846191, 0.000000
114950913, 2269.064941, 746.268616, 540.433411, -57.000000, -18.489201, 400.324432, 0.000000
115171545, 2395.747803, 1940.182617, 545.454529, -19.000000, -12.821810, 129.817856, 0.000000
115393883, 2589.443848, 2700.000000, 714.285706, 29.000000, -4.156460, -185.193832, 0.000000
115616413, 2805.006592, 7274.708984, 727.272705, 21.000000, 5.487137, -26.666527, 0.000000
115827727, 2971.086182, 5046.723633, 727.312378, 4.000000, 12.917015, 159.163269, 0.000000
116039832, 3043.658691, 3749.981201, 714.349487, 19.000000, 16.163681, 53.202675, 0.000000
116260790, 3094.285889, 9103.979492, 727.272705, 40.000000, 19.145773, -88.238731, 0.000000
116472559, 3190.516602, 4215.249023, 720.928528, 28.000000, 24.925858, 60.912697, 0.000000
116693940, 3307.949951, 3900.119141, 545.414856, 26.000000, 35.090015, 152.490768, 0.000000
116916469, 3328.284424, 1949.873291, 720.461060, 41.000000, 47.469353, 123.929588, 0.000000
117127805, 3296.454102, 4114.897949, 727.272705, 74.000000, 59.911541, -46.389626, 0.000000
117349904, 3296.208008, 1649.967041, 909.157043, 70.000000, 71.764015, 104.135643, 0.000000
117563820, 3357.127441, 4529.613281, 727.325623, 58.000000, 84.485184, 304.853790, 0.000000
117785760, 3563.444092, 1940.375732, 892.920898, 51.000000, 102.730324, 524.104797, 0.000000
117999930, 3936.304443, 4952.830078, 892.920898, 44.000000, 132.612320, 830.736450, 0.000000
118221900, 4388.631348, 7501.188477, 892.857117, 36.000000, 179.553970, 1279.223511, 0.000000
118443885, 4859.797363, 3482.884033, 901.030823, 29.000000, 245.431549, 1870.031494, 0.000000
118666471, 5140.164551, 2778.463867, 909.008301, 30.000000, 300.000000, 2254.000000, 0.000000
118877806, 5246.696777, 3824.865967, 1080.711060, 58.000000, 300.000000, 2018.000000, 0.000000
119099907, 5164.010742, 2482.821289, 1250.000000, 105.000000, 300.000000, 1634.000000, 0.000000
119321948, 5011.169434, 2550.000000, 1250.000000, 163.000000, 300.000000, 1164.000000, 0.000000
119552814, 4717.968262, 3660.427002, 1454.651245, 231.000000, 300.000000, 618.000000, 0.000000
119774932, 4147.495117, 5213.094238, 1428.673462, 297.000000, 300.000000, 90.000000, 0.000000
119996883, 3363.295410, 3341.928955, 1607.142822, 328.000000, 300.000000, -125.199997, 0.000000
120218933, 2763.854736, 2625.000000, 1621.796997, 302.000000, 297.409821, 59.494450, 0.000000
120441430, 2514.400391, 7574.848633, 1454.439697, 286.000000, 281.304688, 42.105125, 0.000000
120663875, 2679.912598, 1137.268311, 1621.387939, 276.000000, 264.646179, -13.739272, 0.000000
120885840, 2948.190430, 6940.160645, 1785.714233, 264.000000, 257.733490, 30.617180, 0.000000
121107802, 3191.412598, 2324.953613, 1785.714233, 254.000000, 261.299377, 142.121277, 0.000000
121329803, 3427.024414, 4906.329590, 2000.000000, 245.000000, 273.554932, 323.842010, 0.000000
121552788, 3654.171631, 6043.570312, 1818.314087, 236.000000, 295.541260, 592.977661, 0.000000
121774900, 3893.551514, 5849.765625, 1785.841797, 231.000000, 300.000000, 654.000000, 0.000000
121996944, 4082.676025, 2132.863037, 1964.285645, 225.000000, 300.000000, 704.000000, 0.000000
122218890, 4233.864746, 3000.000000, 1982.625000, 217.000000, 300.000000, 768.000000, 0.000000
122441452, 4410.884277, 2324.906982, 1818.049561, 210.000000, 300.000000, 824.000000, 0.000000
122663813, 4570.312988, 1776.981689, 1981.196655, 203.000000, 300.000000, 880.000000, 0.000000
122885775, 4770.045898, 900.000000, 2105.263184, 194.000000, 300.000000, 952.000000, 0.000000
123117901, 4972.637207, 2250.000000, 2105.115479, 183.000000, 300.000000, 1044.000000, 0.000000
123338856, 5153.195312, 3525.000000, 2181.659424, 173.000000, 300.000000, 1120.000000, 0.000000
123560817, 5286.248535, 8542.304688, 1964.285645, 165.000000, 300.000000, 1184.000000, 0.000000
123782833, 5330.592285, 2550.000000, 2142.857178, 159.000000, 300.000000, 1232.000000, 0.000000
124004739, 5340.406250, 1857.461182, 2000.000000, 157.000000, 300.000000, 1242.000000, 0.000000
124227824, 5324.049316, 6749.729980, 2000.145508, 183.000000, 300.000000, 1018.000000, 0.000000
124449951, 5237.019531, 3119.977295, 1964.426025, 228.000000, 300.000000, 650.000000, 0.000000
124671927, 5015.395020, 5174.974121, 2142.818848, 285.000000, 300.000000, 190.000000, 0.000000
124903821, 4510.005371, 7660.914551, 2162.318115, 332.000000, 300.000000, -161.100006, 0.288294
125127780, 3632.502197, 1350.774902, 1818.314087, 309.000000, -35.000000, -128.699997, 0.559197
125349867, 2866.801514, 2100.000000, 1607.257690, 269.000000, -35.000000, -128.699997, 0.555853
125571894, 2467.371582, 2774.888916, 1250.000000, 213.000000, -35.000000, -128.699997, 0.533779
125802773, 2379.182861, 2274.622803, 909.157043, 140.000000, -35.000000, -128.699997, 0.526421
126024907, 2369.528564, 3660.847656, 714.336731, 61.000000, -35.000000, -128.699997, 0.444816
126246909, 2378.338135, 1499.947510, 535.714294, -22.000000, -13.600662, 189.015213, 0.459532
126468917, 2379.062256, 4051.383789, 360.913116, -60.000000, -13.568266, 469.725525, 0.459532
126691495, 2389.233643, 427.317963, 363.609924, -44.000000, -13.113232, 331.629181, 0.451505
126903756, 2372.351562, 2084.988037, 535.676025, -5.000000, -13.868483, 8.164558, 0.308361
127127804, 2364.711670, 746.298340, 539.762512, 26.000000, -14.210268, -236.038269, 0.254181
127349887, 2364.015381, 899.995483, 535.714294, 7.000000, -14.241417, -83.006645, 0.235452
127560852, 2346.071533, 1492.604126, 545.454529, -26.000000, -15.044167, 172.917831, 0.208696
127782807, 2350.425049, 3143.455811, 363.636353, -21.000000, -14.849405, 116.951706, 0.139130
128004800, 2352.662354, 2774.986084, 545.494202, 8.000000, -14.749315, -126.986061, 0.120401
128227835, 2351.093018, 1276.082886, 535.752563, 6.000000, -14.819523, -95.516136, 0.123746
128439843, 2378.735840, 523.810974, 545.404968, -16.000000, -13.582870, 89.336945, 0.099666
128660850, 2374.803223, 2238.805908, 545.404968, -9.000000, -13.758804, 14.704924, 0.096990
128882823, 2405.805420, 1643.107544, 535.714294, 2.000000, -12.371862, -55.572544, 0.264883
129094891, 2434.511230, 639.834717, 526.315796, -8.000000, -11.087656, 38.791588, 0.305017
129316442, 2432.788086, 3059.701416, 363.642975, -9.000000, -11.164743, 32.210007, 0.303010
129538796, 2410.982666, 1356.884399, 545.494202, 1.000000, -12.140249, -60.628937, 0.315719
129749929, 2387.432861, 3507.532471, 363.662811, -7.000000, -13.193792, 1.528530, 0.330435
129971906, 2276.478271, 428.497986, 178.571426, -13.000000, -18.157551, -0.882316, 0.373913
130193963, 2186.622314, 3299.735840, 180.326401, -13.000000, -22.177422, -33.226063, 0.380602
130406795, 1932.593384, 445.553375, 175.426285, -20.000000, -33.541874, -73.704666, 0.438127
130629775, 1570.205200, 0.000000, 181.804962, -32.000000, -90.000000, -442.542053, 0.381271
130841853, 1185.475098, 0.000000, 0.000000, -65.000000, -90.000000, -178.000000, 0.382609
131053541, 880.225708, 0.000000, 0.000000, -120.000000, -90.000000, 265.980011, 0.387291
131274868, 620.358948, 0.000000, 0.000000, -121.000000, -90.000000, 257.700012, 0.385284
131485739, 378.040985, 0.000000, 0.000000, -93.000000, -90.000000, 31.059999, 0.383946
131696885, 140.182877, 0.000000, 0.000000, -64.000000, -90.000000, -193.220001, 0.382609
131907783, 32.629490, 0.000000, 0.000000, -78.000000, -90.000000, -73.540001, 0.380602
132108791, 0.000000, 0.000000, 0.000000, -104.000000, -90.000000, 131.479996, 0.382609
132319899, 0.000000, 0.000000, 0.000000, -98.000000, -90.000000, 73.059998, 0.375920
132522891, 0.000000, 0.000000, 0.000000, -74.000000, -90.000000, -120.959999, 0.382609
132733792, 0.000000, 0.000000, 0.000000, -77.000000, -90.000000, -91.459999, 0.379933
132944815, 0.000000, 0.000000, 0.000000, -98.000000, -90.000000, 86.720001, 0.378595
133147832, 0.000000, 0.000000, 0.000000, -104.000000, -90.000000, 122.220001, 0.343144
133358723, 0.000000, 0.000000, 0.000000, -92.000000, -90.000000, 21.740000, 0.380602
133560782, 0.000000, 0.000000, 0.000000, -73.000000, -90.000000, -126.480003, 0.384615
133771859, 0.000000, 0.000000, 0.000000, -87.000000, -90.000000, -6.920000, 0.384615
133972826, 0.000000, 0.000000, 0.000000, -96.000000, -90.000000, 53.060001, 0.381271
134175824, 0.000000, 0.000000, 0.000000, -88.000000, -90.000000, -10.000000, 0.380602
134386769, 0.000000, 0.000000, 0.000000, -85.000000, -90.000000, -28.580000, 0.380602
134588738, 0.000000, 0.000000, 0.000000, -94.000000, -90.000000, 43.160000, 0.383946
134789781, 0.000000, 0.000000, 0.000000, -88.000000, -90.000000, -12.260000, 0.372575
135000860, 0.000000, 0.000000, 0.000000, -88.000000, -90.000000, -5.720000, 0.380602
135202711, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 4.320000, 0.379933
135413737, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 7.680000, 0.381940
135614787, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.383946
135816910, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.363880
136017913, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.314381
136219909, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.282274
136420516, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.256187
136630759, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.181271
136832751, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.169231
137033777, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.174582
137236809, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.000000
137438804, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.000000
137639812, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.000000
137842780, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.000000
138044516, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.000000
138255711, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.000000
138457710, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.000000
138658767, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.000000
138860751, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.000000
139061758, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.000000
139264741, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.000000
139466925, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.000000
139667516, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.000000
139877709, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.000000
140080800, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.000000
140283750, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.000000
140485745, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.000000
140686775, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.000000
140888770, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.000000
141089778, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 5.680000, 0.000000
